Crop,Latitude,Longitude,Season,Year
Groundnut,8.917817359298827,79.88532931852322,Rabi,2022
Cotton,8.213846703133893,79.99893981756837,Whole Year,2021
Cotton,10.349261552430537,77.32393131390306,Rabi,2011
Cotton,13.371114930018203,77.62785699620078,Whole Year,2016
Groundnut,12.095679284882234,80.08783741725462,Whole Year,2005
Rice,10.69755373497846,77.52056555763495,Kharif,2018
Cotton,12.291236482815536,80.28119157483323,Rabi,2012
Rice,10.722197786673856,80.2615309007243,Rabi,2013
Cotton,12.663700495744472,77.87165738527959,Rabi,2013
Groundnut,11.964206913966228,81.26953366121153,Whole Year,2006
Cotton,11.370121827500641,79.3252653354572,Rabi,2016
Cotton,9.898180809560763,78.66012617867645,Rabi,2008
Groundnut,12.869839664317201,79.06903354124654,Rabi,2001
Rice,10.129506170023477,80.85903883377534,Kharif,2018
Maize,8.304873690058358,79.42809858598208,Rabi,2001
Rice,8.79384045632326,77.07065790592722,Whole Year,2016
Rice,12.585874345977192,79.56666540404653,Whole Year,2014
Maize,10.693201339090017,79.6184522758102,Kharif,2012
Rice,12.396812806262016,78.7035151745149,Kharif,2009
Cotton,10.705112852607591,79.64059362176735,Kharif,2022
Cotton,9.33783576125897,81.22685134498461,Rabi,2014
Rice,8.250386965934554,79.16846833390196,Rabi,2016
Rice,9.220547199839116,78.10412289503205,Whole Year,2010
Rice,9.750951806411154,79.12200283098755,Rabi,2011
Maize,8.543648191097382,77.02721718770825,Kharif,2023
Cotton,8.72467721691112,78.69049006101208,Whole Year,2023
Maize,9.722999837643972,77.30528250926389,Whole Year,2021
Cotton,9.629875406301517,79.56272984174178,Kharif,2013
Groundnut,8.980582058111816,79.6544288900343,Rabi,2021
Groundnut,12.193770779081891,80.99799402617897,Rabi,2013
Cotton,9.619599682537956,79.30140079342372,Rabi,2019
Rice,12.477747566751841,77.49718152491323,Rabi,2024
Groundnut,8.71444767705963,80.78654154873352,Kharif,2016
Rice,10.418955494483974,78.25349861712664,Whole Year,2013
Groundnut,9.93713592714391,80.66327740169388,Whole Year,2023
Rice,9.266893132673992,79.06525018040917,Rabi,2020
Groundnut,13.357263526977006,77.57509368115264,Rabi,2020
Groundnut,11.388852784243813,79.28798355157403,Rabi,2019
Rice,10.90424725933428,80.07280451965192,Kharif,2017
Rice,11.519633505860085,78.88993824383367,Kharif,2007
Cotton,11.611463201804526,79.87657664646821,Whole Year,2001
Rice,8.507293492283685,81.46811121747149,Rabi,2019
Rice,13.424295105146207,77.3939074434862,Rabi,2024
Maize,9.743380787142671,77.36872352050028,Kharif,2003
Groundnut,11.431370564283032,80.93248384238636,Rabi,2005
Rice,9.105154804989002,78.27419740011578,Whole Year,2023
Maize,12.962909833685163,80.38071367137557,Rabi,2022
Groundnut,12.979922270812187,79.41453457243279,Rabi,2023
Maize,10.61265101963035,79.39569698708132,Kharif,2010
Cotton,13.368791515981847,81.24820391989938,Rabi,2003
Maize,9.251619924763688,78.18333727316617,Rabi,2011
Groundnut,13.188249471423273,78.45716771205339,Whole Year,2014
Rice,12.769020976981947,78.22550597497639,Whole Year,2012
Maize,9.732614698451943,77.98814534638458,Kharif,2018
Groundnut,8.7065664308163,79.25748154463324,Rabi,2018
Rice,10.17472597395781,78.03142491596249,Kharif,2009
Maize,8.341761182160667,77.62207498761191,Kharif,2002
Rice,12.015471301508546,78.58910247855776,Kharif,2005
Cotton,10.920517026522674,77.85492657529639,Kharif,2008
Rice,11.929262866072175,77.4141819551299,Rabi,2008
Maize,13.08454421654815,80.26894761851031,Kharif,2002
Maize,12.443250176353809,79.81015298207726,Rabi,2023
Maize,12.844462096143364,80.39534317526739,Kharif,2009
Groundnut,10.454409099895724,78.58086597442424,Kharif,2019
Cotton,10.436347479634748,77.9278109802878,Rabi,2006
Rice,8.393791773316927,79.94680009105822,Kharif,2014
Maize,9.053082171562004,79.00766657519372,Rabi,2013
Groundnut,9.306981154148447,77.63134007931248,Kharif,2011
Rice,10.699559840811437,77.90151947192149,Whole Year,2000
Maize,11.275116325950053,79.20372901788393,Rabi,2013
Groundnut,9.837333701498716,79.68192481270933,Whole Year,2010
Cotton,9.265052355005492,80.14415444255053,Whole Year,2015
Maize,12.115403257223422,80.99947800338566,Whole Year,2020
Groundnut,10.891797119645592,77.06115708474717,Rabi,2001
Groundnut,11.745910388990353,77.0708278224551,Whole Year,2005
Rice,13.09068836178789,78.00467326880408,Rabi,2008
Cotton,9.400656105252061,79.52709873991888,Whole Year,2010
Rice,8.505847491167156,79.58365728130443,Rabi,2019
Rice,8.121725743088955,81.4531476715534,Whole Year,2008
Rice,8.264251255009098,77.06624235648087,Whole Year,2015
Cotton,10.947066225422645,78.35637855548978,Rabi,2016
Rice,11.368720412783317,79.54517261665346,Whole Year,2016
Cotton,12.311330205123387,79.80124269634615,Kharif,2000
Groundnut,12.829926488479181,78.90971325093422,Whole Year,2005
Groundnut,8.588494175933187,79.49571752553264,Rabi,2001
Rice,11.909458543380868,78.51037289765787,Whole Year,2002
Rice,12.712340220880197,79.52559108215198,Rabi,2002
Maize,8.61576415352295,80.53383194470584,Kharif,2017
Maize,9.968917472701913,78.08372079029874,Whole Year,2016
Rice,12.964238940576507,81.03262851139081,Kharif,2009
Maize,10.756226854924256,77.35432480876553,Rabi,2014
Rice,8.916786551014493,79.2490231536283,Whole Year,2019
Groundnut,12.49823938773985,77.01326982220316,Rabi,2017
Rice,9.194436872344378,80.17294302595779,Rabi,2014
Rice,11.632754923731301,80.36341837425854,Whole Year,2020
Groundnut,10.909167503154404,79.12755843745084,Whole Year,2006
Cotton,10.372003415688422,80.2901536103074,Kharif,2015
Maize,11.330996707322342,78.87613634005426,Whole Year,2023
Rice,10.151292781282928,77.00112404375287,Rabi,2010
Cotton,8.891022580614491,81.23374621945723,Rabi,2017
Maize,13.086854578891577,77.3622545068664,Whole Year,2017
Cotton,12.919909556624573,79.89245792086776,Kharif,2005
Maize,9.88092334739167,77.49344442460502,Kharif,2012
Rice,9.691153601938504,80.7168326413936,Whole Year,2023
Maize,11.937469271064703,79.24088396950997,Rabi,2017
Maize,12.437435209203102,78.98853009465027,Kharif,2007
Groundnut,10.847504397297552,78.30477399260442,Kharif,2019
Maize,10.697710939097506,78.37476792801007,Whole Year,2006
Maize,11.445463818164843,81.21181313204288,Rabi,2004
Rice,12.67762076492901,78.71877334583117,Kharif,2000
Groundnut,10.683912708120069,78.10571117848262,Kharif,2009
Rice,9.010049937914154,80.56445120703383,Rabi,2019
Maize,11.06435497988827,77.44284061642281,Kharif,2005
Cotton,12.116132625172774,79.37609799209483,Rabi,2021
Rice,9.012591040488502,80.30778548297809,Rabi,2022
Cotton,11.237019444918348,79.76151106342105,Kharif,2017
Rice,12.398295349249606,79.39382754251548,Rabi,2024
Maize,8.156363937294685,80.43135784061576,Rabi,2011
Groundnut,13.308149771467093,80.49643471160955,Rabi,2006
Groundnut,13.280028139571849,81.34288152645925,Whole Year,2004
Maize,10.60592292678785,81.16219808762642,Rabi,2019
Maize,12.738828008383926,78.0956191915191,Whole Year,2016
Cotton,10.765056794239129,77.56726051694426,Kharif,2020
Groundnut,9.120102749445945,77.05931839177128,Rabi,2005
Rice,10.952480048436051,78.54858264056915,Kharif,2020
Groundnut,9.074811610050489,80.15436738016496,Kharif,2016
Groundnut,13.370126616703269,79.5423946451905,Kharif,2018
Cotton,12.041284860522023,80.472011298082,Whole Year,2015
Groundnut,13.067883364483151,81.45723987602695,Kharif,2006
Rice,9.631301231042142,77.82189208888268,Kharif,2018
Maize,11.182316408426713,79.05118784833279,Whole Year,2019
Maize,10.530671078929172,77.30093216898314,Rabi,2010
Maize,11.581506964987561,78.52500905807341,Kharif,2009
Cotton,12.032983571158073,77.45271859795179,Whole Year,2021
Rice,11.109805526635371,78.4406346652244,Kharif,2000
Rice,13.154471839531665,80.28321855316226,Rabi,2021
Cotton,10.568222890938507,80.97576494047526,Whole Year,2011
Cotton,8.128682451417196,77.94901358628182,Kharif,2010
Rice,11.493811333292394,78.66696061120325,Kharif,2007
Maize,10.012250297391471,78.49000947972104,Whole Year,2002
Cotton,12.463024368721678,80.05374840009097,Whole Year,2000
Cotton,11.764628875054807,80.84587165488152,Rabi,2019
Cotton,11.983749745345285,80.80198745135039,Rabi,2003
Groundnut,8.259073446508125,79.38775648412089,Rabi,2006
Groundnut,10.607305925170483,77.23630971917306,Rabi,2002
Rice,12.355823604415686,79.60367371117736,Rabi,2000
Groundnut,8.349244504336387,80.44385852089918,Whole Year,2015
Cotton,9.517925838774183,81.12228683726435,Kharif,2021
Maize,11.21578045258545,80.66873073951224,Whole Year,2007
Maize,8.478655831065467,79.30889422758622,Whole Year,2023
Groundnut,10.718014450953323,80.07361824948835,Rabi,2008
Cotton,9.81298987206098,79.90043698087987,Whole Year,2017
Maize,9.394221261649513,80.70826760575167,Kharif,2020
Groundnut,8.111986555148878,78.40050580978094,Whole Year,2021
Maize,10.229567317772865,77.01102245183489,Whole Year,2007
Cotton,11.518957873494713,81.28681548997096,Whole Year,2015
Cotton,8.861171555601851,80.35063344417101,Rabi,2017
Cotton,10.947678919970661,78.95825526958028,Whole Year,2016
Rice,9.60610075329697,78.70337370757865,Whole Year,2005
Groundnut,11.786990369858954,80.90554787567153,Kharif,2021
Rice,9.501517988377202,79.6160833590837,Kharif,2013
Maize,10.202820792875071,78.97766331611754,Whole Year,2020
Cotton,8.75499854020833,78.41721001241767,Rabi,2003
Rice,8.551749924970766,79.70133863249187,Kharif,2006
Groundnut,13.010026644040128,78.1235210548234,Kharif,2018
Maize,12.625700110546024,79.7558935830282,Kharif,2020
Cotton,12.51167960761954,77.43731155172698,Whole Year,2015
Groundnut,12.107705458890479,79.96134239658471,Kharif,2012
Maize,11.8795097147524,79.29167152181552,Whole Year,2005
Groundnut,12.080451279385425,79.4586847515645,Kharif,2012
Maize,9.763719603434831,80.3559993485132,Kharif,2015
Maize,11.93837829886153,80.44192286184987,Kharif,2001
Groundnut,8.289902583010877,78.42236003848572,Rabi,2008
Maize,11.599798165404001,80.3780756467105,Kharif,2003
Rice,12.046459884719237,80.75986927895397,Whole Year,2018
Rice,8.381104390642475,77.79124267554744,Rabi,2022
Maize,11.674074326134672,77.00377469053554,Rabi,2015
Groundnut,8.692892712699045,79.4390544694739,Rabi,2007
Rice,10.948233867136747,77.73392180158558,Whole Year,2018
Maize,8.230499321921194,78.23107233833183,Whole Year,2011
Rice,12.805301576369871,81.14803353692587,Kharif,2005
Rice,13.399770283183287,77.16701513253106,Whole Year,2019
Cotton,8.418747915496848,78.93946764449639,Whole Year,2002
Cotton,11.200661129109779,77.44461539541703,Rabi,2018
Groundnut,10.946451924774943,79.06106525187391,Whole Year,2016
Groundnut,9.97118556052239,78.81440108200773,Rabi,2022
Maize,10.439198148200514,77.16914709884497,Whole Year,2020
Cotton,10.71753295481573,78.99310528645985,Kharif,2020
Rice,12.47523417788172,80.37545633227418,Kharif,2019
Rice,8.698327364344385,80.43705182408512,Kharif,2022
Groundnut,10.884323512925093,78.21757480414442,Kharif,2001
Rice,12.399894517260783,79.27968636937082,Kharif,2010
Maize,11.745166175141806,78.65701037247088,Kharif,2003
Maize,11.156139813454125,77.2060901202096,Whole Year,2017
Cotton,13.023797765076905,79.50787122421461,Whole Year,2004
Maize,13.27986852093401,80.75435535725728,Rabi,2005
Maize,12.298161865264655,80.82394155548985,Kharif,2023
Maize,9.092204498664586,80.43982953371493,Rabi,2007
Groundnut,12.76468218260575,78.39521429406139,Whole Year,2008
Cotton,12.060183638952271,80.20758298772964,Kharif,2010
Maize,12.088896385727862,78.56769736768013,Kharif,2017
Cotton,10.297619522739906,81.36025792380444,Rabi,2013
Rice,9.86768017838089,77.99017983513914,Rabi,2008
Groundnut,11.876814499001856,78.62658061343454,Rabi,2019
Groundnut,10.938889231764868,77.76087471245195,Kharif,2012
Rice,8.884328769821174,78.00321836033733,Whole Year,2016
Maize,10.232656870062305,79.99758480060865,Whole Year,2011
Groundnut,12.850652907910593,79.93846495288822,Kharif,2001
Groundnut,11.628100013822728,79.33660553326322,Rabi,2011
Groundnut,9.220453604519273,77.83726044851907,Rabi,2010
Cotton,8.51241317458694,78.52888776734854,Whole Year,2014
Maize,12.434812107063753,78.01071852945235,Kharif,2016
Groundnut,11.868472330994726,81.18890917588571,Rabi,2012
Cotton,10.42058142775189,77.95033208260897,Kharif,2010
Rice,13.04961994061511,80.47583063045761,Rabi,2009
Groundnut,12.86016836103464,80.0123948670956,Rabi,2010
Maize,8.917479876334278,79.04003392014782,Kharif,2004
Maize,9.693556965130405,77.3784983433369,Rabi,2024
Groundnut,10.952082819390505,78.24066909032311,Whole Year,2003
Cotton,10.303551640867719,81.0491270041384,Whole Year,2010
Maize,13.343569950115752,78.56591716358786,Kharif,2022
Groundnut,10.055522140015837,77.60842397781087,Rabi,2009
Rice,9.219513176511967,77.63195186304158,Kharif,2008
Maize,10.96920565598233,81.27592927672003,Whole Year,2003
Groundnut,8.206419844481252,77.79623274953185,Whole Year,2018
Groundnut,11.319608961398563,81.18210243392772,Kharif,2019
Maize,12.434957001806856,77.99087390927755,Kharif,2022
Rice,9.990182823116694,81.14681664297677,Rabi,2023
Groundnut,11.39293359897567,78.92559569136142,Rabi,2011
Cotton,10.425693030678623,78.19271220819738,Rabi,2012
Cotton,13.257578639933593,80.2505365573149,Rabi,2003
Groundnut,8.950305308724134,79.52851398132191,Rabi,2004
Cotton,8.684919386325891,79.52501971743736,Whole Year,2019
Rice,11.616944695118079,77.17965715622076,Whole Year,2014
Cotton,8.256197070710218,78.0670313579,Kharif,2021
Cotton,11.438958810851604,80.99612256787502,Whole Year,2020
Rice,12.959121650514351,78.62261501171346,Kharif,2009
Groundnut,11.91717227958622,79.33604205085695,Kharif,2015
Cotton,12.960251520866187,79.98931910102209,Rabi,2004
Rice,13.185222702327739,81.34296272818659,Rabi,2014
Groundnut,10.85062528115811,79.59049237423592,Whole Year,2010
Maize,8.052518625070435,77.76303291858785,Kharif,2022
Rice,10.069925851386849,78.29803584779172,Whole Year,2017
Groundnut,13.118524238056906,77.64984551718202,Whole Year,2023
Rice,12.855926130489602,77.23669882608121,Whole Year,2002
Cotton,12.497153964418615,79.17341496219426,Kharif,2012
Groundnut,11.349136798276177,78.76249387952753,Rabi,2009
Maize,9.45338455661957,78.58412830029968,Whole Year,2012
Groundnut,10.060649921095479,80.34962888612296,Whole Year,2013
Cotton,11.107397807339286,79.32556406531509,Whole Year,2014
Groundnut,12.372402018445959,80.84919991408577,Rabi,2020
Groundnut,10.563647635249854,80.76532979620896,Kharif,2017
Rice,10.963196590033562,77.11205389640864,Whole Year,2020
Maize,9.928610692124765,77.29423177076589,Kharif,2023
Groundnut,12.111847322822461,77.3553597829437,Kharif,2018
Cotton,8.918922907089982,77.93649750631648,Kharif,2017
Maize,11.385423444636503,81.11153846496515,Kharif,2018
Maize,8.366619577005983,80.06155591279136,Whole Year,2007
Rice,10.220584214033773,79.97646143645083,Whole Year,2022
Rice,10.79280042933393,79.27220041686033,Rabi,2014
Maize,9.2323389582631,81.41907313649762,Kharif,2017
Rice,11.081004205308624,77.2629418978647,Rabi,2013
Maize,10.686245574214476,78.07905435198518,Whole Year,2006
Groundnut,11.966736229652167,77.82902286833482,Whole Year,2020
Groundnut,11.56772160693387,80.5365067028526,Whole Year,2004
Maize,10.614157779815976,79.75077867898024,Kharif,2013
Maize,11.06713756796971,77.46002182171864,Whole Year,2009
Maize,13.133925235537443,79.14734190525412,Whole Year,2003
Cotton,10.962974775452919,79.40223644008069,Whole Year,2005
Maize,13.427895740475684,81.11460795366315,Whole Year,2005
Maize,11.038697218274883,78.71546567707256,Rabi,2021
Groundnut,10.285799016769815,77.74848837047001,Kharif,2010
Groundnut,8.357003513907003,81.08255856924855,Rabi,2021
Rice,8.59746270545628,81.056582429704,Rabi,2013
Cotton,9.73197826637691,77.7080021449036,Whole Year,2008
Rice,9.602591818533307,80.43084644530381,Rabi,2002
Groundnut,11.542059649377364,77.49184739597875,Kharif,2001
Rice,10.932555843070775,80.40739403395285,Kharif,2002
Maize,9.299446980752153,79.77325509286862,Kharif,2010
Cotton,11.27515407200179,78.5268556468137,Rabi,2013
Groundnut,10.155542245975333,77.0404372239881,Rabi,2005
Cotton,9.284876255423512,77.43271147060602,Rabi,2001
Cotton,10.233300044553907,80.86627790609857,Kharif,2020
Rice,12.16141666833082,77.61613613934172,Kharif,2016
Maize,9.655798278967639,79.49644186037223,Kharif,2001
Groundnut,8.86723074501828,79.089333111881,Rabi,2020
Groundnut,10.908344167076487,81.40191093513386,Whole Year,2024
Groundnut,10.930668818495372,79.76807146056798,Kharif,2017
Rice,11.183532444680488,81.40018041628676,Kharif,2012
Cotton,9.050706186284646,77.47959601838578,Kharif,2016
Groundnut,12.245665747618805,77.4799067943797,Kharif,2024
Groundnut,12.716828953404828,79.4406495347876,Whole Year,2010
Rice,12.831644896687905,79.33043388128603,Whole Year,2022
Cotton,9.881373897494875,79.60781810598658,Whole Year,2019
Rice,9.609537629262896,78.75611909176483,Kharif,2018
Rice,8.643755636419503,77.58221056218439,Whole Year,2005
Rice,13.235048917434511,78.83255134967669,Kharif,2017
Cotton,11.180809296923824,81.17205650205389,Rabi,2011
Groundnut,12.99079121542786,81.07739267032818,Whole Year,2010
Rice,8.16115742931009,77.82725624104009,Kharif,2014
Rice,13.40349949893988,80.87955527340345,Whole Year,2022
Maize,11.05915618920224,78.50316334542642,Whole Year,2021
Rice,11.892580129131073,77.02052320790384,Whole Year,2007
Rice,9.818856130555282,78.34553863808868,Kharif,2006
Maize,8.696534901132615,80.64281100525868,Kharif,2005
Rice,8.359571094282689,77.51929466489806,Kharif,2012
Groundnut,8.955905912328593,80.08505466676212,Kharif,2003
Maize,9.28750062337545,77.39326508390675,Rabi,2018
Rice,8.142855612330044,77.20816947771948,Whole Year,2016
Maize,8.835497431345294,80.34880784828029,Kharif,2021
Maize,12.748708130895,79.6113853565197,Kharif,2009
Maize,12.211489549069203,78.14325976319478,Rabi,2008
Rice,11.114670200101317,77.89779190917581,Rabi,2022
Maize,12.804694086276609,80.31518877835126,Kharif,2003
Rice,12.284274243267404,77.59925086929744,Whole Year,2000
Rice,11.748276522637374,78.94558107233678,Kharif,2016
Maize,10.072246338872377,78.47650880164743,Kharif,2004
Maize,11.809570636177561,78.08928974983435,Whole Year,2019
Rice,9.786621472222198,77.78341180263006,Whole Year,2016
Maize,8.977229357542793,79.49492179941022,Rabi,2004
Groundnut,11.517160185754763,77.70948733752034,Whole Year,2007
Groundnut,9.41337891051132,79.34656392288798,Rabi,2011
Rice,13.375967293123189,79.61769737770602,Kharif,2019
Maize,10.013075856613792,79.86077287065405,Kharif,2024
Cotton,9.855515679591655,80.14990286198599,Whole Year,2003
